-	C4	C10	C1	C7	C6	C3	C5	C8	C2	C9
ENSG00000117472	-0.339026501368667	-0.339026501368667	-0.339026501368667	-0.298297502928168	2.84384118660604	-0.339026501368667	-0.295660763881911	-0.215723911583958	-0.339026501368667	-0.339026501368667
ENSG00000085998	-0.499729600876348	2.36271776470669	-1.21865113326195	0.382318621100068	0.561048739639014	-0.372106061044669	-0.389778863628039	0.404618786049218	-0.688312550810508	-0.542125701873471
ENSG00000171357	-0.427041801767391	-0.430890811178378	-0.574721377292106	0.377106674052776	2.67938004641739	-0.574721377292106	-0.361160125166445	0.245808959026458	-0.35903880950809	-0.574721377292106
ENSG00000085999	1.33363971371676	-1.24636688739317	0.116965028105266	-0.0889333724949994	-0.738514395798607	0.0639439721364568	0.252584289918352	-1.38819160317954	1.76114335374745	-0.0662700987579725
ENSG00000132128	0.627590136509706	0.490158705515014	-1.83279650317358	0.668359306647299	1.00200538384927	-0.626380542081901	-0.372153051336809	0.440819085706878	-1.37178831612292	0.974185794487044
ENSG00000117481	0.205850285199213	-0.725794180198047	-0.965593787941481	-0.0833882826294582	2.30843429719501	0.264307598157227	0.862700861352969	-0.310867912435598	-0.633113112716774	-0.922535765983065
ENSG00000117480	-0.39817444855062	-0.576884041753774	-0.589461662910269	-0.146307450704193	2.6452751751384	0.668652864256843	-0.313678775068793	-0.396788964869023	-0.303171032628306	-0.589461662910269
ENSG00000224863	0	0	0	0	0	0	0	0	0	0
ENSG00000197587	0	0	0	0	0	0	0	0	0	0
ENSG00000162456	0	0	0	0	0	0	0	0	0	0
ENSG00000079277	-0.0129179342248471	-0.878280880168169	1.31370485905029	-0.0994714969546578	-0.342477765047974	-0.503741113627152	0.00110795840280847	2.16438667962004	-0.610760097515402	-1.03155020953494
ENSG00000142961	-0.552802235777859	-0.0291022987267321	0.80513874933305	-0.0872559471682654	-0.633839778171591	-0.622411341554045	-0.731569434458469	1.69192902971104	-1.30531377696235	1.46522703377522
ENSG00000123472	0.381585280684595	-0.651899727212583	-1.27027196860756	0.848645305630417	1.32833515921062	0.165423376868929	0.378162603518221	0.159920371532685	0.602359210916226	-1.94225961254155
ENSG00000186118	-0.153091936708513	-0.418237072385846	-0.620986106695586	1.21647092677513	-0.620986106695586	-0.620986106695586	-0.233144942395158	2.37360305232313	-0.301655600826397	-0.620986106695586
ENSG00000159658	-0.434006480921622	-0.690125766623938	-0.963712564309788	0.55836066471925	0.803683906436625	-0.905865923810581	-0.0714842896582775	2.32853507232667	-0.365686751340549	-0.259697866817793
ENSG00000142973	0	0	0	0	0	0	0	0	0	0
ENSG00000187048	0	0	0	0	0	0	0	0	0	0
ENSG00000186377	0	0	0	0	0	0	0	0	0	0
ENSG00000186160	0	0	0	0	0	0	0	0	0	0
ENSG00000224805	0	0	0	0	0	0	0	0	0	0
ENSG00000162366	0	0	0	0	0	0	0	0	0	0
ENSG00000162367	0.545618823532808	-0.419612649012332	-0.205658288584473	-0.440958996183874	-0.470446769063948	-0.419871950244587	-0.362908112985045	-0.470446769063948	-0.462225522047282	2.70651023365268
ENSG00000226252	0	0	0	0	0	0	0	0	0	0
ENSG00000123473	0.277021344856072	-0.47464728724997	-0.334222074293622	-0.615439067929178	-1.21753004597337	0.567793002387986	0.427885211349719	-0.813310150976179	2.35150824342327	-0.169059175594724
ENSG00000162368	1.16974143396595	-1.09631932129466	1.19770736302218	-0.889313751561942	-1.16404353001106	0.659912546524058	0.037915101673778	-1.23796140224771	0.608175579915106	0.714185980014296
ENSG00000186790	0	0	0	0	0	0	0	0	0	0
ENSG00000237424	0	0	0	0	0	0	0	0	0	0
ENSG00000186564	-0.386851210233425	0.0642100993469263	-0.0454207313832215	-0.440280528193221	-0.440280528193221	-0.440280528193221	-0.27281920217313	-0.440280528193221	-0.397362035640691	2.79936519285643
ENSG00000223814	0	0	0	0	0	0	0	0	0	0
ENSG00000204018	0	0	0	0	0	0	0	0	0	0
ENSG00000225028	0	0	0	0	0	0	0	0	0	0
ENSG00000117834	-0.7143559124407	-0.735668387355484	-0.745991499022706	-0.100144357814013	0.362588928279945	-0.718813887156218	2.07284139836942	1.36128710267246	-0.0177390683535928	-0.764004317179112
ENSG00000132122	-0.994418840257399	-0.174149960148919	-0.62230903405515	-0.646161827468081	-1.17766240134272	-0.173089169690778	1.98674901931659	0.187156444109573	1.29410193954067	0.319783829996209
ENSG00000162373	-0.618263276619154	0.681784516825744	-0.909153912662453	0.382459859686722	2.50309950314767	-0.565091713917416	-0.190942412662052	-0.349249405003335	-0.471515350571947	-0.463127808223783
ENSG00000186094	0	0	0	0	0	0	0	0	0	0
ENSG00000227839	0	0	0	0	0	0	0	0	0	0
ENSG00000162374	-0.768461856522026	-0.0635336144213609	-0.181025279259593	0.779548454190018	-0.397100983579599	-0.738846164836115	0.973650495701953	-0.69094959768857	2.13167533596203	-1.04495678954673
ENSG00000142700	-0.612066712046776	-0.572696456792335	0.838644615748878	0.0709513271294229	2.39302501029059	-0.0846643463168352	-0.419259288545106	0.186760061873149	-0.792203725148249	-1.00849048619273
ENSG00000185104	-0.118052161489197	-1.32310324717785	-0.0393781557601506	0.937347052115563	1.42889374318352	-0.564280006495791	-0.584963879793768	1.35867075690394	0.229386544308101	-1.32452064579437
ENSG00000123080	-0.704726641041473	0.0810861533086149	0.0517154251224039	-0.622337342970682	-0.656131318110187	0.33968642852948	-0.400607968227864	-0.473008288934459	2.66426723781764	-0.279943685493478
ENSG00000123091	-0.749840151995506	0.711242469116817	-0.833328892934782	0.902962231757992	1.06306805985951	-0.85791522787511	-0.90339876550216	1.46575332783533	-1.19694507162519	0.398402021363095
ENSG00000085831	-0.667198335562788	-0.29327438607731	-0.220614135414589	1.86678660591252	0.0653925888570446	-0.695102357149402	-0.519699963741359	1.80792099242013	-0.618662903127019	-0.725548106117231
ENSG00000085832	-0.724036816951254	-0.92330479709853	1.72516257406507	-0.801715936159352	-0.775945356316889	0.539116586053298	0.062480176902115	0.151774402221778	1.55773011977353	-0.811260952489763
ENSG00000117859	-0.174709156147116	-1.25978652236774	-0.323807189402465	-0.381164949871588	0.261466404809892	-0.39605319714805	0.0464385824037786	-0.371382457735612	-0.00234098604786336	2.60133947150677
ENSG00000231730	0	0	0	0	0	0	0	0	0	0
ENSG00000078618	0.320809358127529	-2.09140848195817	1.53814023015471	0.288818277141621	-0.829868142346035	1.03837321404624	-0.029297559832183	0.0314732244312353	0.233492449114099	-0.500532568879057
ENSG00000169213	-0.5298560451076	2.40428941582254	-0.62907883378463	0.147272518923231	-0.62907883378463	-0.62907883378463	-0.551097036058766	-0.468877759504066	-0.195260240813682	1.08076564809223
ENSG00000198841	1.92963782921735	-1.06824180569295	-0.355775026214755	-0.219375087052006	0.498828554282045	-0.409927877951165	1.00210445574271	-0.975296554190234	0.667234938732263	-1.06918942687326
ENSG00000117862	-0.0679347691282286	1.52880972117639	-0.244250399286938	0.187354014498012	-0.117252459954153	-0.799732471599704	-0.653223046557292	-0.883070369034618	-0.916359671879268	1.9656594517658
ENSG00000134717	-0.495748385940915	1.42187879565409	-1.21724458205026	1.15166593699947	1.29909338302562	-0.670290691533894	-0.0145575089384662	0.0260220118102689	-0.175768567159083	-1.32505039186683
ENSG00000157077	-0.594020384789867	0.829883050253789	-0.482271955936288	1.1628031876357	1.10903051664195	-0.776583523436199	-0.871187341879743	1.45191936647485	-0.914786457482097	-0.914786457482097
ENSG00000154222	0.335957389658463	-1.42724280948133	-0.522133659633526	0.12669084975305	-0.0253858388780186	1.3256866068039	0.419426041623262	1.2877761955559	0.191632399889777	-1.71240717529149
ENSG00000085840	1.07773526115238	-0.922347208735216	-0.93772057411476	-0.55882240016784	-0.473589011781759	0.922591419259494	0.413216275986221	-1.40446564059074	1.57566693194067	0.307734947051553
ENSG00000134748	1.16537379842946	-1.94104019528005	-0.976094745952362	0.884263456135985	0.24830754917189	-0.837929937616429	-0.0783500429016838	0.0919020862899325	0.322239409976067	1.12132862174719
ENSG00000134744	-0.584319031078377	1.53172804547012	-1.4011486795571	0.971268549456965	0.235687076866147	-0.499437192239085	-0.679949658426507	1.45300080889521	-0.519802828614475	-0.507027090772905
ENSG00000116157	-0.737617296981115	2.15020692862568	-0.720650821749205	0.0883585087715749	0.65940115594566	-0.728767364779653	-0.748599686515087	-0.269032672613163	-0.757599813123356	1.06430106241867
ENSG00000182183	-0.705559226933918	2.18905620753089	-0.0107733523541689	-0.0428211311218925	1.34356525830291	-0.705559226933918	-0.639822164142535	-0.0169679104795269	-0.705559226933918	-0.705559226933918
ENSG00000162377	0.223328457888414	-1.31284664842296	-0.82278220188223	1.60037190826366	1.42804851892166	-0.648258255735056	-1.04323022778225	0.595817253232485	-0.216742389829682	0.196293585345959
ENSG00000162378	0.0931254118568204	1.20917378816999	-0.538158482237598	-0.521113138961484	-1.5252955740295	1.50610548883137	0.265457894123595	-0.128003219236256	0.873169337725227	-1.23446150624217
ENSG00000203995	0	0	0	0	0	0	0	0	0	0
ENSG00000121310	-0.576117401268864	0.114244318377322	-1.07492428781462	1.87231089925448	0.821059001425384	-0.610656078701606	-0.238144371206519	1.21317950120396	-0.398658283157598	-1.12229329811193
ENSG00000230953	0	0	0	0	0	0	0	0	0	0
ENSG00000116171	0.73915986940424	-2.20446022179325	1.15497106340207	-0.468191118125815	-0.937186957548511	-0.0187910423066436	0.404840584260879	0.910511848439538	0.00783696872138652	0.411309005546102
ENSG00000174348	-0.723055814887445	0.751977658823209	-0.723055814887445	1.95170682656901	-0.392833576592472	-0.723055814887445	-0.549785930157637	1.41345557657344	-0.282297295665772	-0.723055814887445
ENSG00000162383	0	0	0	0	0	0	0	0	0	0
ENSG00000157184	0.349369938769404	0.798532834292559	-0.447703503711102	1.02968473885512	1.8330288915114	-0.47434037029949	-0.950952120048466	0.0857146892220959	-1.18695613699554	-1.03637896159598
ENSG00000162384	-0.0823875231599563	0.605359761784487	-0.542115638036712	1.12765711370066	0.147526455702748	-0.952529947700719	-0.851171579063852	0.992122611297972	-1.69270696694202	1.24824571241739
ENSG00000162385	0.737725815287555	-1.47965859514414	-1.1414278186216	1.7421243457249	0.663462784314971	-0.273556985134623	-0.0827759726737844	0.532431909303399	0.313911625363131	-1.0122371084198
ENSG00000226754	0	0	0	0	0	0	0	0	0	0
ENSG00000157193	1.32513577821473	-0.894728213144804	0.0275642434964387	-0.818887596132307	-0.894163098729519	-0.585733803686084	1.14828862901344	-1.21608505065778	1.02746253187617	0.88114657974971
ENSG00000236253	0	0	0	0	0	0	0	0	0	0
ENSG00000143006	-0.364835314098294	-0.364835314098294	0.031106718954033	2.82425042770919	-0.364835314098294	-0.364835314098294	-0.301509947975165	-0.364835314098294	-0.364835314098294	-0.364835314098294
ENSG00000174332	-0.484626765890693	-0.064219245297883	-0.114993181871533	2.77590464538858	-0.146000322450998	-0.408179558625357	-0.546260979807392	0.0378450313005315	-0.481783915417491	-0.567685707327761
ENSG00000058804	0.94194480718193	-1.13629169197423	-0.602012897681779	-0.122657799325709	0.151605052783924	-0.373551174780521	-0.287332887183322	-1.31204149210999	0.768981606479024	1.97135647661067
ENSG00000058799	0.46524062236719	-1.44085439240857	1.55797369943388	-1.43247146229675	-0.482670732068456	1.04845329368041	0.0206092053827141	-0.44920325437651	-0.112404131919469	0.825327152205555
ENSG00000211452	-0.332486184992731	-0.332486184992731	-0.332486184992731	-0.332486184992731	-0.183018820654242	-0.332486184992731	-0.332486184992731	2.84290830059609	-0.332486184992731	-0.332486184992731
ENSG00000081870	-1.29627491882752	-0.0244871053061281	-0.849304232982963	0.733668038368314	0.199349151671778	-0.816268720995526	0.110109937542854	1.53769122701149	1.40579824515885	-1.00028162164114
ENSG00000116212	-0.967186354676001	-0.358001889269286	-1.09899641847835	0.842934357650132	0.790279396422262	-1.00141097880015	-0.894173543178919	1.77748877519403	0.550643960693755	0.358422694442523
ENSG00000116209	-0.695810392516938	1.23606971593807	0.793240064607557	0.0896891822321293	1.40611737650176	-0.82159635711789	-0.854917191329611	0.160462751591022	-1.67632549882856	0.363070348922459
ENSG00000116205	1.22686034542433	-0.822795945865094	1.15163283181032	-0.6343202867146	-0.38996480743972	0.277334057945762	0.478750671907153	-0.209405481799667	0.876231666924577	-1.95432305219306
ENSG00000212670	0	0	0	0	0	0	0	0	0	0
ENSG00000215883	0.752424699581558	-0.539061674939675	-1.19033424468987	0.214720237897997	0.502359787871503	-0.473109828400415	-0.788198626355393	0.633976417908195	-1.10353175485385	1.99075498597995
ENSG00000116221	1.03805531211485	-0.763408382646572	0.195035080683929	0.787071976496912	1.36114266404002	-0.603984136689657	-0.334202056048321	0.451971662221189	-0.0971775700858863	-2.03450455008646
ENSG00000157216	0.795887238043149	0.882797554985314	-1.58237863853585	-0.150958288032963	-0.576435116472615	-0.426769425405717	1.8987818092894	0.259685894106212	-0.184497918038515	-0.91611310993841
ENSG00000162390	1.86744766199096	0.253080345619268	-0.144001963058991	-0.628449912283781	-0.425465019892164	1.69477429513019	-0.216017147259792	-0.718874515779616	-0.821413330515304	-0.861080413950773
ENSG00000162391	0	0	0	0	0	0	0	0	0	0
ENSG00000184313	0	0	0	0	0	0	0	0	0	0
ENSG00000162396	1.24926579815538	-0.178607024976513	-1.43834320516277	-0.0169006796674606	-0.21898740184011	-1.1118909772165	0.321286672159568	-0.763048653382735	0.356885149376926	1.80034032255421
ENSG00000006555	0	0	0	0	0	0	0	0	0	0
ENSG00000162398	0	0	0	0	0	0	0	0	0	0
ENSG00000116133	1.43208232800261	-0.80918771463955	-0.744328448565778	-0.668260615411714	-0.503452020522239	0.541853057817916	1.29902952171588	-1.11926852648878	1.19216714143368	-0.620634723342019
ENSG00000143001	0	0	0	0	0	0	0	0	0	0
ENSG00000162399	0	0	0	0	0	0	0	0	0	0
ENSG00000169174	-0.77263715655066	0.301933558911586	-1.13953870254833	1.27689711871172	1.87535514868686	-0.474352470709163	0.338509503226568	0.176688739265305	-0.443317036445556	-1.13953870254833
ENSG00000162402	1.39092064402055	-1.1755966203163	-0.19218186898864	-0.824809079028805	-1.06246727141875	-0.513526934956779	0.222159831030943	0.120357818328148	0.169404199667096	1.86573928166255
ENSG00000244861	0	0	0	0	0	0	0	0	0	0
ENSG00000231900	0	0	0	0	0	0	0	0	0	0
ENSG00000233147	0	0	0	0	0	0	0	0	0	0
ENSG00000230250	0	0	0	0	0	0	0	0	0	0
ENSG00000229871	0	0	0	0	0	0	0	0	0	0
ENSG00000162407	0	0	0	0	0	0	0	0	0	0
ENSG00000162409	-0.658530875273979	-0.333123763789548	-0.579735336214158	1.11634918708169	1.33757892095867	-0.679821413564572	-0.679821413564572	1.80895263830467	-0.652026530373632	-0.679821413564572
ENSG00000187889	-0.505058438818535	-0.491320052719028	-0.455954833654448	-0.00794717674367127	2.50354163529014	-0.503189814795907	-0.506354311357224	0.99468097917584	-0.508919138967349	-0.519478847409815
ENSG00000229913	0	0	0	0	0	0	0	0	0	0
ENSG00000157131	0	0	0	0	0	0	0	0	0	0
ENSG00000021852	0	0	0	0	0	0	0	0	0	0
ENSG00000231229	0	0	0	0	0	0	0	0	0	0
ENSG00000173406	-0.761404338039598	-0.042847892845963	-0.814164856943665	1.24026580876549	1.01090233292699	-0.814164856943665	-0.788140156057992	1.81107921759411	-0.793093558722785	-0.0484316997329213
ENSG00000226759	0	0	0	0	0	0	0	0	0	0
ENSG00000162600	-0.144172509800628	-0.831976046554849	-0.314411898908749	0.709168413410615	-0.219023152464741	-0.388471335231644	-0.368959967487659	2.60639560386041	-0.464202809350577	-0.584346297472177
ENSG00000184292	0.0743794844453498	-0.457672148784576	-0.369447893631552	-0.311736993790357	2.8067893622297	-0.277868104956105	-0.201065278296381	-0.297286337630559	-0.465992980866293	-0.500099108719228
ENSG00000162601	-0.566245771014231	0.0222665660410691	-1.09174935510239	-0.351964758156614	-0.0139485103875895	0.780623250337422	1.46662887751214	0.0144844582221113	1.38132156304101	-1.64141632049293
ENSG00000177606	-0.602812674274188	0.974876075309353	0.979226114978102	0.0236135293457622	1.36086053343972	-0.854910344792452	-0.218523834702959	0.660750535332174	-1.85482379006478	-0.468256144570735
ENSG00000232453	0	0	0	0	0	0	0	0	0	0
ENSG00000172456	-0.784007424680607	-1.34764582051254	1.64884532074697	0.315665219573676	0.870008345773975	-0.11848389105368	1.23676673085125	-0.240262828829607	-1.05781599974473	-0.52306965212471
ENSG00000231816	0	0	0	0	0	0	0	0	0	0
ENSG00000134709	0.557945474660073	-1.56118827248544	-0.66633649641594	0.270338886905274	1.09058128710117	0.467087949855218	0.710487965230693	0.0496299439987374	0.84411482149355	-1.76266156034333
ENSG00000134716	-0.841582404174592	0.752270828767473	-1.02928168610842	1.26737961281211	0.822124802583189	-0.816894217798575	-0.146830004348647	1.55633275579725	-0.941326173472866	-0.622193514056925
ENSG00000162598	0	0	0	0	0	0	0	0	0	0
ENSG00000237928	0	0	0	0	0	0	0	0	0	0
ENSG00000162599	-0.841825579857953	0.946535309832195	-0.793061055557613	0.858704631625624	0.558616452286363	-0.817540735847928	-0.821287529172104	1.90814497426218	-0.841807456123632	-0.156479011447135
ENSG00000223920	0	0	0	0	0	0	0	0	0	0
ENSG00000162604	-0.900856722409197	1.27648882800559	-0.613413703253831	1.14358482628249	1.3419958800775	-0.695712812833145	-0.698409594073845	-0.554352323080179	-1.08510902116945	0.785784642454072
ENSG00000132849	0	0	0	0	0	0	0	0	0	0
ENSG00000240563	-0.427672037676103	0.0699535050070975	-0.55628603113703	0.453374305519919	2.66793713375538	-0.55628603113703	-0.499426677668376	-0.0390221043897999	-0.55628603113703	-0.55628603113703
ENSG00000132854	-0.67786604673875	1.98480174159257	-0.69870434170449	0.141148373141186	0.454227383842538	-0.581286205431172	-0.678283684283905	1.45337146299101	-0.69870434170449	-0.69870434170449
ENSG00000162607	0.614086542748145	-0.959240860910083	-0.356542445998413	-0.317622518791545	-0.519686552245771	0.335685947007218	0.546173462402029	-1.26162056774716	2.25575605996002	-0.33698906642444
ENSG00000116641	-0.468282363134788	1.50438943929275	-0.428283230688972	1.05482879314136	0.913297623546164	-0.931299676512338	-0.896210843090876	1.04510668778071	-0.986650451287373	-0.806895979046641
ENSG00000132855	0	0	0	0	0	0	0	0	0	0
ENSG00000235545	0	0	0	0	0	0	0	0	0	0
ENSG00000125703	-0.122836128833812	0.00547054193349297	0.657707005776533	0.836208810319878	1.33365670322696	-1.18820944704508	-0.948636396665792	1.34872358693996	-1.18059268441531	-0.741491991236839
ENSG00000224209	0	0	0	0	0	0	0	0	0	0
ENSG00000230798	0	0	0	0	0	0	0	0	0	0
ENSG00000187140	0	0	0	0	0	0	0	0	0	0
ENSG00000088035	-0.480513960228592	-0.339210125888886	-0.941173296946018	1.2810106404784	1.50983272561591	-0.469604358972503	-1.01449626589136	1.42537517434868	-0.703087337190571	-0.268133195325063
ENSG00000142856	0.349322746815358	-0.853114207708107	-2.06657424374098	1.18424061697326	0.960451476109998	-0.916156554751766	0.594855333113444	0.471984417636555	0.361964504626081	-0.0869740890738457
ENSG00000203965	0.70266200643527	-0.53172622043096	-1.6166760536325	1.4965472705085	0.328149699220142	-1.4921654133755	-0.168947351386745	0.727166139055122	0.680407843832199	-0.125417920225525
ENSG00000079739	0.324762298786547	-0.745044578027349	-0.781789236866639	1.39731562675724	1.06402660272826	-0.813343668662176	-0.0406522318718403	1.47783312065579	-1.04967667168222	-0.833431261817604
ENSG00000185483	-0.671099998862781	1.88066582841976	-0.708442859601443	0.717596514815728	0.475034569719198	-0.662347299447046	-0.751098794707381	1.25834965309912	-0.759426082976139	-0.779231530459016
ENSG00000223949	0	0	0	0	0	0	0	0	0	0
ENSG00000177414	-0.667591681083536	0.146995647214736	-0.667591681083536	1.37981774077439	2.10559347753593	0.28244318680079	-0.667591681083536	-0.667591681083536	-0.576891646908168	-0.667591681083536
ENSG00000158966	-0.734346371887381	1.44288468206116	-0.762754203426365	1.05388647360487	0.382180673862604	-0.763383982805572	-0.767310945016238	1.54441212246944	-0.767608344534949	-0.627960104327567
ENSG00000162437	-0.693327615650488	-0.220538774311774	-0.688525926390432	1.38284551266562	0.869743961042983	-0.537670532849488	-0.669672166281127	1.91498794125728	-0.653642481853649	-0.704199917628923
ENSG00000162434	0.0924546300043646	-0.527004741961706	-0.794383364053228	-1.47766638974735	-0.785420646482028	1.89721610442549	0.187055120832067	0.60199924662211	-0.290252472104685	1.09600251246497
ENSG00000226891	0	0	0	0	0	0	0	0	0	0
ENSG00000199135	0	0	0	0	0	0	0	0	0	0
ENSG00000162433	-0.101209660376324	-0.0500085228367294	-0.64223350667718	1.47287548218876	2.04944622595202	-0.827560831826446	-0.82437574893028	-0.052735587866873	-0.908000358553016	-0.116197491073932
ENSG00000116675	-0.141403938591677	-0.956025996785459	-0.980719687852942	0.0609851329603434	1.85389631584973	-0.783645246934293	1.31882317526421	0.453782118058573	0.204957103855964	-1.03064897582444
ENSG00000213625	-0.77107089313978	0.526084725040786	1.40943222611328	-0.186361440739482	1.07389903429097	-0.843459786126548	-1.02284436571177	-0.227690115884733	-1.23275610768029	1.27476672383757
ENSG00000116678	-0.26439836203594	-0.0876069601245802	-0.410765807909201	-0.277621458072759	-0.410765807909201	-0.410765807909201	-0.339581459807857	-0.278312883391245	-0.352515852374127	2.83233439953411
ENSG00000184588	0.0439122906950893	-1.06837986923572	0.0773587189831619	-0.678083187123126	-0.786588902476459	-0.224561778032667	0.166502875062661	0.275873931265299	-0.354073900570158	2.54803982143192
ENSG00000118473	-0.533873141351398	-0.586518095433762	-0.752269906085821	-0.516017829267286	-0.56683363419981	0.95976985284212	1.9653270981993	-0.492290085137763	1.27497564652025	-0.752269906085821
ENSG00000152760	-0.621951440091876	-0.803942891617251	-0.828882414329312	0.657107306670289	-0.399753921877101	-0.687123308430406	1.92051402106793	0.261684138287518	1.33123092464952	-0.828882414329312
ENSG00000172410	0.365240535120728	-0.399289781892269	-0.472537774111198	-0.468243308423206	-0.517886710830926	-0.274854604608529	2.72829460831649	-0.457025310483514	0.0141890577433515	-0.517886710830926
ENSG00000152763	-0.590828215551902	-0.87334841542201	-1.22866403424852	0.950546157638189	-0.336814686274336	-0.605657769646509	1.55668714292307	1.23871988888004	0.662643528611081	-0.773283596909104
ENSG00000198160	-0.097008222787152	-0.511312614782024	-0.686936107789496	-0.540025025129035	-0.922150647383262	-0.049930089354328	1.79100801642729	-0.385221515312008	1.87859803655459	-0.477021830444574
ENSG00000116704	-0.402506262622793	-0.739008861973128	-0.901920127917999	0.568492371646103	-0.423163920036156	-0.348911353634727	0.667111222189599	0.842009541979966	2.0163922526217	-1.27849486225256
ENSG00000162594	-0.316227766016838	-0.316227766016838	-0.316227766016838	-0.316227766016838	-0.316227766016838	2.84604989415154	-0.316227766016838	-0.316227766016838	-0.316227766016838	-0.316227766016838
ENSG00000081985	1.56906333446863	-0.733679979499336	-0.147290498075172	-0.887310315007873	-0.920231524614965	0.462124790384149	1.21378424587438	-0.751948130133465	1.11571960121862	-0.920231524614965
ENSG00000142864	1.20634778612315	-1.7448817008821	-1.14588395827283	0.107926369695388	-0.130304936045738	0.232247684777361	1.22933641718597	-0.563845274606366	1.09301254881052	-0.283954936785357
ENSG00000116717	0.416290391447178	-0.625523010961886	-0.897798838771804	-0.336664489174541	0.448268401001497	1.4894799038956	0.484112436886011	0.538275713124221	0.549954255837877	-2.06639476328416
ENSG00000172380	-0.671972435092665	1.20796826016995	-0.474123517399647	-0.0968967710461356	0.662625827036255	-0.837122014871219	-0.746511598793404	0.0753814188310724	-1.10312891024196	1.98377974140775
ENSG00000162595	0	0	0	0	0	0	0	0	0	0
ENSG00000116729	-0.771295046693871	1.02083140536755	-0.623760443731023	1.36238773207915	0.557364361168501	-0.894438559217061	-0.739306745798479	1.5352190960114	-0.891987043232982	-0.555014755953176
ENSG00000116745	0	0	0	0	0	0	0	0	0	0
ENSG00000024526	-0.391506493601719	-0.347142273301295	-0.899211478411815	0.297708764429072	0.276540675588459	0.470073199042752	0.142460701442019	-0.54003005656888	2.32974070404248	-1.33863374266107
ENSG00000234264	0	0	0	0	0	0	0	0	0	0
ENSG00000033122	0	0	0	0	0	0	0	0	0	0
ENSG00000229359	0	0	0	0	0	0	0	0	0	0
ENSG00000066557	0.825451241726408	-1.34118083679172	-1.27075542125624	1.51688724228987	0.399612568328485	-0.792343288313695	-0.30169014340146	-0.00711216852261324	1.2773939279962	-0.306263122055238
ENSG00000116754	1.34924745248977	0.0377932023317487	-0.68829648956043	-0.402966828351143	-1.1620860617008	-0.0628163427601403	1.02579103046612	-1.10951347878718	1.59990016664325	-0.58705265077119
ENSG00000118454	-1.02912460588711	-0.998113823376211	-0.52407069354206	0.972637974786443	0.116720211662287	-0.0657234871533481	-0.883735383724062	2.21208652619808	0.0226112617773954	0.176712019258588
ENSG00000197568	0	0	0	0	0	0	0	0	0	0
ENSG00000116761	-0.590202846373481	-0.3083213900522	-0.613075998482585	1.77059658820969	0.549074589013198	-0.635114543447482	-0.640285958671503	1.75952287847999	-0.638954541521053	-0.653238777154576
ENSG00000229051	0	0	0	0	0	0	0	0	0	0
ENSG00000050628	0.0707846386301426	-0.215874551759706	0.740643656005588	-0.35258693586536	2.5226030832614	-0.206656701880001	-0.741397828702955	-0.224225855879541	-0.791637962752323	-0.801651541057243
ENSG00000132485	1.39024774056354	-0.171315138195137	-1.2689911825293	0.203984249439413	0.194890751221478	0.0673434431897435	0.700241988552446	-0.000446768245470017	0.896391683265908	-2.01234676726262
ENSG00000228853	0	0	0	0	0	0	0	0	0	0
ENSG00000172260	-0.32026418148597	2.83385116590026	-0.351268163061346	-0.0547098429848671	-0.351268163061346	-0.351268163061346	-0.351268163061346	-0.351268163061346	-0.351268163061346	-0.351268163061346
ENSG00000227016	0	0	0	0	0	0	0	0	0	0
ENSG00000233973	0	0	0	0	0	0	0	0	0	0
ENSG00000162620	-0.173718389971409	0.386094369167115	-0.674124618664664	1.16255287796591	-0.674124618664664	-0.674124618664664	-0.268171466980789	2.26386570314249	-0.674124618664664	-0.674124618664664
ENSG00000254685	-0.163692701137223	-0.0137904262425179	-0.795116519750191	1.18768942934556	0.550621098592688	-0.819179967104773	0.0485172287461703	1.87704829963934	-0.353844706131991	-1.51825173595706
ENSG00000178965	-0.502826771341063	-0.506358549818902	-0.506358549818902	2.35543414973654	-0.319947041174679	-0.412284693141337	-0.464806922863831	1.31738484931873	-0.453877921077654	-0.506358549818902
ENSG00000116791	-0.202477899623809	-0.0402871619830837	-0.918744017003247	1.43920724305297	1.52770156337132	-1.0170033954771	-0.814426309205704	1.07183403885154	-0.919658963112091	-0.126145098870795
ENSG00000162623	0.700599921384824	-1.13827834414505	-0.127810709569293	1.70855099563275	0.271811970828858	-1.51255376511003	-0.0151565170488521	0.319713370851505	-1.05013113839478	0.843254215570072
ENSG00000224127	0	0	0	0	0	0	0	0	0	0
ENSG00000162624	-0.353497124645465	2.83777489324578	-0.109319159213976	-0.353497124645465	-0.353497124645465	-0.353497124645465	-0.353497124645465	-0.283612385142828	-0.323860601016188	-0.353497124645465
ENSG00000137968	0	0	0	0	0	0	0	0	0	0
ENSG00000213579	0	0	0	0	0	0	0	0	0	0
ENSG00000117054	0.677797039802144	-1.03350503973346	2.12271793464552	0.242310099850842	0.199035014002813	-0.240366140973209	-0.378199703445688	0.571339855040158	-1.13403611887587	-1.02709294031324
ENSG00000137955	0.465917641845035	-1.03190661775651	-1.5142120887177	1.50340185051837	0.516533908920797	-0.11900903883606	-0.661364806957103	-0.672526091689475	0.104840954187244	1.4083242884854
ENSG00000057468	-0.502241726325501	-0.502241726325501	0.280191720693141	-0.317018079574321	0.161599220378567	-0.502241726325501	-0.502241726325501	2.72392135537874	-0.337485585248623	-0.502241726325501
